Date,Day,Product,Category,Warehouse,Supplier,Promotion,Units_Sold,Current_Stock,Unit_Price,Cost_Price,Lead_Time_Days
2025-07-22,Tuesday,Mouse,Accessories,Mumbai,Smart Distribution,False,75,838,800,500,2
2025-07-22,Tuesday,Monitor,Electronics,Chennai,TechSource Pvt Ltd,False,22,342,12000,9000,5
2025-07-22,Tuesday,Printer,Office,Chennai,Prime Supply Co,False,8,603,18000,14500,8
2025-07-22,Tuesday,Headphones,Accessories,Hyderabad,Rapid Logistics,True,48,66,3000,2200,4
2025-07-22,Tuesday,Router,Networking,Chennai,Smart Distribution,False,41,227,4500,3200,4
2025-07-22,Tuesday,Webcam,Accessories,Delhi,Global Electronics,False,22,338,2500,1800,3
2025-07-23,Wednesday,Laptop,Electronics,Hyderabad,Rapid Logistics,True,19,42,65000,52000,7
2025-07-23,Wednesday,Smartphone,Electronics,Mumbai,TechSource Pvt Ltd,True,66,166,35000,28000,5
2025-07-23,Wednesday,Tablet,Electronics,Chennai,Smart Distribution,False,18,237,25000,20000,6
2025-07-23,Wednesday,Keyboard,Accessories,Chennai,TechSource Pvt Ltd,False,22,226,1500,1000,3
2025-07-23,Wednesday,Mouse,Accessories,Hyderabad,Global Electronics,False,50,773,800,500,2
2025-07-23,Wednesday,Monitor,Electronics,Mumbai,Global Electronics,True,13,288,12000,9000,5
2025-07-23,Wednesday,Printer,Office,Bengaluru,TechSource Pvt Ltd,False,5,69,18000,14500,8
2025-07-23,Wednesday,Headphones,Accessories,Chennai,Prime Supply Co,False,57,317,3000,2200,4
2025-07-23,Wednesday,Router,Networking,Bengaluru,Rapid Logistics,False,10,898,4500,3200,4
2025-07-23,Wednesday,Webcam,Accessories,Bengaluru,Prime Supply Co,False,15,505,2500,1800,3
2025-07-24,Thursday,Laptop,Electronics,Mumbai,Global Electronics,False,6,156,65000,52000,7
2025-07-24,Thursday,Smartphone,Electronics,Chennai,Global Electronics,False,27,260,35000,28000,5
2025-07-24,Thursday,Tablet,Electronics,Hyderabad,Smart Distribution,True,35,336,25000,20000,6
2025-07-24,Thursday,Keyboard,Accessories,Hyderabad,Prime Supply Co,False,43,204,1500,1000,3
2025-07-24,Thursday,Mouse,Accessories,Delhi,Prime Supply Co,True,50,290,800,500,2
2025-07-24,Thursday,Monitor,Electronics,Chennai,Global Electronics,False,18,314,12000,9000,5
2025-07-24,Thursday,Printer,Office,Chennai,Prime Supply Co,False,6,236,18000,14500,8
2025-07-24,Thursday,Headphones,Accessories,Mumbai,Global Electronics,True,53,246,3000,2200,4
2025-07-24,Thursday,Router,Networking,Hyderabad,Smart Distribution,False,21,96,4500,3200,4
2025-07-24,Thursday,Webcam,Accessories,Hyderabad,TechSource Pvt Ltd,False,15,198,2500,1800,3
2025-07-25,Friday,Laptop,Electronics,Chennai,TechSource Pvt Ltd,False,11,804,65000,52000,7
2025-07-25,Friday,Smartphone,Electronics,Delhi,Rapid Logistics,False,73,155,35000,28000,5
2025-07-25,Friday,Tablet,Electronics,Hyderabad,Rapid Logistics,True,22,342,25000,20000,6
2025-07-25,Friday,Keyboard,Accessories,Delhi,Rapid Logistics,False,52,307,1500,1000,3
2025-07-25,Friday,Mouse,Accessories,Chennai,Rapid Logistics,False,59,329,800,500,2
2025-07-25,Friday,Monitor,Electronics,Chennai,Smart Distribution,True,22,325,12000,9000,5
2025-07-25,Friday,Printer,Office,Hyderabad,Prime Supply Co,False,6,161,18000,14500,8
2025-07-25,Friday,Headphones,Accessories,Mumbai,Global Electronics,False,33,242,3000,2200,4
2025-07-25,Friday,Router,Networking,Hyderabad,Global Electronics,False,32,206,4500,3200,4
2025-07-25,Friday,Webcam,Accessories,Chennai,Rapid Logistics,False,22,165,2500,1800,3
2025-07-26,Saturday,Laptop,Electronics,Delhi,Prime Supply Co,True,24,301,65000,52000,7
2025-07-26,Saturday,Smartphone,Electronics,Delhi,Smart Distribution,False,41,243,35000,28000,5
2025-07-26,Saturday,Tablet,Electronics,Mumbai,Global Electronics,False,16,207,25000,20000,6
2025-07-26,Saturday,Keyboard,Accessories,Mumbai,Prime Supply Co,True,48,238,1500,1000,3
2025-07-26,Saturday,Mouse,Accessories,Mumbai,Prime Supply Co,False,64,267,800,500,2
2025-07-26,Saturday,Monitor,Electronics,Hyderabad,Global Electronics,True,8,166,12000,9000,5
2025-07-26,Saturday,Printer,Office,Delhi,Rapid Logistics,False,19,234,18000,14500,8
2025-07-26,Saturday,Headphones,Accessories,Chennai,Smart Distribution,False,26,286,3000,2200,4
2025-07-26,Saturday,Router,Networking,Chennai,TechSource Pvt Ltd,False,46,223,4500,3200,4
2025-07-26,Saturday,Webcam,Accessories,Bengaluru,TechSource Pvt Ltd,True,10,270,2500,1800,3
2025-07-27,Sunday,Laptop,Electronics,Mumbai,Prime Supply Co,False,11,166,65000,52000,7
2025-07-27,Sunday,Smartphone,Electronics,Hyderabad,Rapid Logistics,False,54,214,35000,28000,5
2025-07-27,Sunday,Tablet,Electronics,Hyderabad,TechSource Pvt Ltd,False,17,116,25000,20000,6
2025-07-27,Sunday,Keyboard,Accessories,Chennai,Prime Supply Co,False,35,233,1500,1000,3
2025-07-27,Sunday,Mouse,Accessories,Hyderabad,TechSource Pvt Ltd,False,96,284,800,500,2
2025-07-27,Sunday,Monitor,Electronics,Chennai,Rapid Logistics,False,22,350,12000,9000,5
2025-07-27,Sunday,Printer,Office,Hyderabad,Global Electronics,False,9,318,18000,14500,8
2025-07-27,Sunday,Headphones,Accessories,Delhi,Rapid Logistics,False,57,501,3000,2200,4
2025-07-27,Sunday,Router,Networking,Chennai,Rapid Logistics,True,16,175,4500,3200,4
2025-07-27,Sunday,Webcam,Accessories,Mumbai,Prime Supply Co,False,44,332,2500,1800,3
2025-07-28,Monday,Laptop,Electronics,Bengaluru,Global Electronics,False,9,338,65000,52000,7
2025-07-28,Monday,Smartphone,Electronics,Chennai,Rapid Logistics,False,42,222,35000,28000,5
2025-07-28,Monday,Tablet,Electronics,Hyderabad,Smart Distribution,False,20,333,25000,20000,6
2025-07-28,Monday,Keyboard,Accessories,Mumbai,Global Electronics,False,36,208,1500,1000,3
2025-07-28,Monday,Mouse,Accessories,Delhi,TechSource Pvt Ltd,False,41,163,800,500,2
2025-07-28,Monday,Monitor,Electronics,Hyderabad,TechSource Pvt Ltd,False,13,179,12000,9000,5
2025-07-28,Monday,Printer,Office,Delhi,Smart Distribution,False,3,214,18000,14500,8
2025-07-28,Monday,Headphones,Accessories,Bengaluru,Global Electronics,False,28,234,3000,2200,4
2025-07-28,Monday,Router,Networking,Chennai,Rapid Logistics,False,15,195,4500,3200,4
2025-07-28,Monday,Webcam,Accessories,Delhi,TechSource Pvt Ltd,False,30,316,2500,1800,3
2025-07-29,Tuesday,Laptop,Electronics,Hyderabad,Prime Supply Co,False,18,306,65000,52000,7
2025-07-29,Tuesday,Smartphone,Electronics,Delhi,TechSource Pvt Ltd,True,48,153,35000,28000,5
2025-07-29,Tuesday,Tablet,Electronics,Bengaluru,Rapid Logistics,False,30,33,25000,20000,6
2025-07-29,Tuesday,Keyboard,Accessories,Hyderabad,Rapid Logistics,False,44,219,1500,1000,3
2025-07-29,Tuesday,Mouse,Accessories,Chennai,Prime Supply Co,False,68,501,800,500,2
2025-07-29,Tuesday,Monitor,Electronics,Mumbai,TechSource Pvt Ltd,False,19,284,12000,9000,5
2025-07-29,Tuesday,Printer,Office,Bengaluru,TechSource Pvt Ltd,False,16,64,18000,14500,8
2025-07-29,Tuesday,Headphones,Accessories,Bengaluru,Rapid Logistics,False,40,94,3000,2200,4
2025-07-29,Tuesday,Router,Networking,Chennai,Smart Distribution,False,13,257,4500,3200,4
2025-07-29,Tuesday,Webcam,Accessories,Mumbai,TechSource Pvt Ltd,False,34,295,2500,1800,3
2025-07-30,Wednesday,Laptop,Electronics,Chennai,Rapid Logistics,True,9,72,65000,52000,7
2025-07-30,Wednesday,Smartphone,Electronics,Chennai,TechSource Pvt Ltd,False,59,309,35000,28000,5
2025-07-30,Wednesday,Tablet,Electronics,Mumbai,Global Electronics,False,33,282,25000,20000,6
2025-07-30,Wednesday,Keyboard,Accessories,Mumbai,Prime Supply Co,False,39,305,1500,1000,3
2025-07-30,Wednesday,Mouse,Accessories,Hyderabad,Rapid Logistics,False,85,190,800,500,2
2025-07-30,Wednesday,Monitor,Electronics,Bengaluru,Prime Supply Co,False,13,240,12000,9000,5
2025-07-30,Wednesday,Printer,Office,Chennai,Prime Supply Co,False,3,195,18000,14500,8
2025-07-30,Wednesday,Headphones,Accessories,Bengaluru,Rapid Logistics,False,73,224,3000,2200,4
2025-07-30,Wednesday,Router,Networking,Bengaluru,Global Electronics,False,17,45,4500,3200,4
2025-07-30,Wednesday,Webcam,Accessories,Delhi,Global Electronics,False,31,190,2500,1800,3
2025-07-31,Thursday,Laptop,Electronics,Chennai,Prime Supply Co,False,8,88,65000,52000,7
2025-07-31,Thursday,Smartphone,Electronics,Bengaluru,Global Electronics,False,41,857,35000,28000,5
2025-07-31,Thursday,Tablet,Electronics,Bengaluru,Global Electronics,False,19,729,25000,20000,6
2025-07-31,Thursday,Keyboard,Accessories,Bengaluru,Rapid Logistics,False,53,112,1500,1000,3
2025-07-31,Thursday,Mouse,Accessories,Bengaluru,Global Electronics,False,86,334,800,500,2
2025-07-31,Thursday,Monitor,Electronics,Delhi,Prime Supply Co,False,15,81,12000,9000,5
2025-07-31,Thursday,Printer,Office,Hyderabad,Global Electronics,False,4,114,18000,14500,8
2025-07-31,Thursday,Headphones,Accessories,Hyderabad,Rapid Logistics,False,68,320,3000,2200,4
2025-07-31,Thursday,Router,Networking,Hyderabad,TechSource Pvt Ltd,True,39,589,4500,3200,4
2025-07-31,Thursday,Webcam,Accessories,Chennai,Global Electronics,False,37,202,2500,1800,3
2025-08-01,Friday,Laptop,Electronics,Delhi,TechSource Pvt Ltd,False,6,291,65000,52000,7
2025-08-01,Friday,Smartphone,Electronics,Bengaluru,Prime Supply Co,False,52,247,35000,28000,5
2025-08-01,Friday,Tablet,Electronics,Delhi,Prime Supply Co,False,16,259,25000,20000,6
2025-08-01,Friday,Keyboard,Accessories,Hyderabad,Global Electronics,False,24,227,1500,1000,3
2025-08-01,Friday,Mouse,Accessories,Delhi,Prime Supply Co,True,107,240,800,500,2
2025-08-01,Friday,Monitor,Electronics,Hyderabad,TechSource Pvt Ltd,False,34,186,12000,9000,5
2025-08-01,Friday,Printer,Office,Chennai,Smart Distribution,False,13,156,18000,14500,8
2025-08-01,Friday,Headphones,Accessories,Bengaluru,Global Electronics,False,68,220,3000,2200,4
2025-08-01,Friday,Router,Networking,Bengaluru,Prime Supply Co,False,14,346,4500,3200,4
2025-08-01,Friday,Webcam,Accessories,Bengaluru,Global Electronics,False,27,78,2500,1800,3
2025-08-02,Saturday,Laptop,Electronics,Hyderabad,Global Electronics,False,22,40,65000,52000,7
2025-08-02,Saturday,Smartphone,Electronics,Bengaluru,Rapid Logistics,False,23,74,35000,28000,5
2025-08-02,Saturday,Tablet,Electronics,Mumbai,Prime Supply Co,True,25,224,25000,20000,6
2025-08-02,Saturday,Keyboard,Accessories,Delhi,Rapid Logistics,False,24,305,1500,1000,3
2025-08-02,Saturday,Mouse,Accessories,Bengaluru,TechSource Pvt Ltd,False,51,300,800,500,2
2025-08-02,Saturday,Monitor,Electronics,Chennai,Rapid Logistics,True,14,193,12000,9000,5
2025-08-02,Saturday,Printer,Office,Hyderabad,TechSource Pvt Ltd,False,14,299,18000,14500,8
2025-08-02,Saturday,Headphones,Accessories,Hyderabad,Prime Supply Co,False,98,275,3000,2200,4
2025-08-02,Saturday,Router,Networking,Hyderabad,Prime Supply Co,False,28,257,4500,3200,4
2025-08-02,Saturday,Webcam,Accessories,Delhi,Global Electronics,False,30,788,2500,1800,3
2025-08-03,Sunday,Laptop,Electronics,Hyderabad,Rapid Logistics,False,27,346,65000,52000,7
2025-08-03,Sunday,Smartphone,Electronics,Chennai,Global Electronics,True,84,211,35000,28000,5
2025-08-03,Sunday,Tablet,Electronics,Mumbai,Global Electronics,False,17,522,25000,20000,6
2025-08-03,Sunday,Keyboard,Accessories,Delhi,TechSource Pvt Ltd,True,52,344,1500,1000,3
2025-08-03,Sunday,Mouse,Accessories,Mumbai,Smart Distribution,False,43,100,800,500,2
2025-08-03,Sunday,Monitor,Electronics,Delhi,Global Electronics,True,38,210,12000,9000,5
2025-08-03,Sunday,Printer,Office,Delhi,Smart Distribution,False,10,237,18000,14500,8
2025-08-03,Sunday,Headphones,Accessories,Mumbai,TechSource Pvt Ltd,True,53,155,3000,2200,4
2025-08-03,Sunday,Router,Networking,Bengaluru,Rapid Logistics,False,44,191,4500,3200,4
2025-08-03,Sunday,Webcam,Accessories,Hyderabad,Rapid Logistics,True,20,706,2500,1800,3
2025-08-04,Monday,Laptop,Electronics,Bengaluru,Prime Supply Co,False,18,280,65000,52000,7
2025-08-04,Monday,Smartphone,Electronics,Chennai,Smart Distribution,False,66,205,35000,28000,5
2025-08-04,Monday,Tablet,Electronics,Delhi,Global Electronics,False,29,74,25000,20000,6
2025-08-04,Monday,Keyboard,Accessories,Hyderabad,Prime Supply Co,False,27,276,1500,1000,3
2025-08-04,Monday,Mouse,Accessories,Bengaluru,TechSource Pvt Ltd,False,91,109,800,500,2
2025-08-04,Monday,Monitor,Electronics,Mumbai,Global Electronics,False,33,310,12000,9000,5
2025-08-04,Monday,Printer,Office,Delhi,Global Electronics,False,11,521,18000,14500,8
2025-08-04,Monday,Headphones,Accessories,Mumbai,Smart Distribution,False,22,37,3000,2200,4
2025-08-04,Monday,Router,Networking,Hyderabad,Smart Distribution,False,34,561,4500,3200,4
2025-08-04,Monday,Webcam,Accessories,Bengaluru,Global Electronics,False,21,252,2500,1800,3
2025-08-05,Tuesday,Laptop,Electronics,Hyderabad,Global Electronics,False,7,334,65000,52000,7
2025-08-05,Tuesday,Smartphone,Electronics,Delhi,Smart Distribution,False,65,649,35000,28000,5
2025-08-05,Tuesday,Tablet,Electronics,Bengaluru,TechSource Pvt Ltd,False,34,36,25000,20000,6
2025-08-05,Tuesday,Keyboard,Accessories,Chennai,Smart Distribution,False,60,268,1500,1000,3
2025-08-05,Tuesday,Mouse,Accessories,Bengaluru,Global Electronics,False,47,333,800,500,2
2025-08-05,Tuesday,Monitor,Electronics,Bengaluru,TechSource Pvt Ltd,False,6,77,12000,9000,5
2025-08-05,Tuesday,Printer,Office,Chennai,TechSource Pvt Ltd,True,2,896,18000,14500,8
2025-08-05,Tuesday,Headphones,Accessories,Bengaluru,Prime Supply Co,False,75,235,3000,2200,4
2025-08-05,Tuesday,Router,Networking,Mumbai,Prime Supply Co,False,20,244,4500,3200,4
2025-08-05,Tuesday,Webcam,Accessories,Chennai,Rapid Logistics,False,10,539,2500,1800,3
2025-08-06,Wednesday,Laptop,Electronics,Chennai,Smart Distribution,False,15,161,65000,52000,7
2025-08-06,Wednesday,Smartphone,Electronics,Bengaluru,Global Electronics,False,27,310,35000,28000,5
2025-08-06,Wednesday,Tablet,Electronics,Mumbai,TechSource Pvt Ltd,False,33,153,25000,20000,6
2025-08-06,Wednesday,Keyboard,Accessories,Bengaluru,Rapid Logistics,False,28,108,1500,1000,3
2025-08-06,Wednesday,Mouse,Accessories,Mumbai,Global Electronics,False,82,264,800,500,2
2025-08-06,Wednesday,Monitor,Electronics,Hyderabad,Smart Distribution,False,18,273,12000,9000,5
2025-08-06,Wednesday,Printer,Office,Bengaluru,Rapid Logistics,False,6,290,18000,14500,8
2025-08-06,Wednesday,Headphones,Accessories,Delhi,Smart Distribution,False,18,575,3000,2200,4
2025-08-06,Wednesday,Router,Networking,Chennai,Smart Distribution,True,16,103,4500,3200,4
2025-08-06,Wednesday,Webcam,Accessories,Bengaluru,Smart Distribution,False,33,348,2500,1800,3
2025-08-07,Thursday,Laptop,Electronics,Chennai,Prime Supply Co,False,6,201,65000,52000,7
2025-08-07,Thursday,Smartphone,Electronics,Delhi,Prime Supply Co,False,52,178,35000,28000,5
2025-08-07,Thursday,Tablet,Electronics,Hyderabad,TechSource Pvt Ltd,False,24,227,25000,20000,6
2025-08-07,Thursday,Keyboard,Accessories,Hyderabad,Prime Supply Co,False,50,57,1500,1000,3
2025-08-07,Thursday,Mouse,Accessories,Delhi,Smart Distribution,False,57,230,800,500,2
2025-08-07,Thursday,Monitor,Electronics,Mumbai,Smart Distribution,False,18,178,12000,9000,5
2025-08-07,Thursday,Printer,Office,Hyderabad,Global Electronics,False,5,279,18000,14500,8
2025-08-07,Thursday,Headphones,Accessories,Hyderabad,TechSource Pvt Ltd,False,67,107,3000,2200,4
2025-08-07,Thursday,Router,Networking,Bengaluru,TechSource Pvt Ltd,True,44,349,4500,3200,4
2025-08-07,Thursday,Webcam,Accessories,Bengaluru,Prime Supply Co,True,10,274,2500,1800,3
2025-08-08,Friday,Laptop,Electronics,Hyderabad,Prime Supply Co,False,8,308,65000,52000,7
2025-08-08,Friday,Smartphone,Electronics,Hyderabad,Global Electronics,False,47,323,35000,28000,5
2025-08-08,Friday,Tablet,Electronics,Delhi,TechSource Pvt Ltd,False,38,334,25000,20000,6
2025-08-08,Friday,Keyboard,Accessories,Delhi,Rapid Logistics,False,22,24,1500,1000,3
2025-08-08,Friday,Mouse,Accessories,Mumbai,Prime Supply Co,False,87,280,800,500,2
2025-08-08,Friday,Monitor,Electronics,Delhi,Rapid Logistics,True,8,677,12000,9000,5
2025-08-08,Friday,Printer,Office,Hyderabad,Prime Supply Co,True,13,231,18000,14500,8
2025-08-08,Friday,Headphones,Accessories,Chennai,Global Electronics,False,35,220,3000,2200,4
2025-08-08,Friday,Router,Networking,Bengaluru,Global Electronics,True,28,880,4500,3200,4
2025-08-08,Friday,Webcam,Accessories,Chennai,TechSource Pvt Ltd,False,16,833,2500,1800,3
2025-08-09,Saturday,Laptop,Electronics,Chennai,Prime Supply Co,False,23,112,65000,52000,7
2025-08-09,Saturday,Smartphone,Electronics,Hyderabad,Global Electronics,False,29,107,35000,28000,5
2025-08-09,Saturday,Tablet,Electronics,Chennai,Rapid Logistics,False,37,783,25000,20000,6
2025-08-09,Saturday,Keyboard,Accessories,Mumbai,Global Electronics,False,60,214,1500,1000,3
2025-08-09,Saturday,Mouse,Accessories,Bengaluru,TechSource Pvt Ltd,True,104,320,800,500,2
2025-08-09,Saturday,Monitor,Electronics,Hyderabad,Rapid Logistics,True,29,324,12000,9000,5
2025-08-09,Saturday,Printer,Office,Delhi,Global Electronics,True,14,186,18000,14500,8
2025-08-09,Saturday,Headphones,Accessories,Bengaluru,Global Electronics,False,88,246,3000,2200,4
2025-08-09,Saturday,Router,Networking,Hyderabad,TechSource Pvt Ltd,True,40,178,4500,3200,4
2025-08-09,Saturday,Webcam,Accessories,Chennai,Prime Supply Co,False,22,162,2500,1800,3
2025-08-10,Sunday,Laptop,Electronics,Delhi,Prime Supply Co,False,8,262,65000,52000,7
2025-08-10,Sunday,Smartphone,Electronics,Bengaluru,TechSource Pvt Ltd,True,69,314,35000,28000,5
2025-08-10,Sunday,Tablet,Electronics,Chennai,TechSource Pvt Ltd,True,18,37,25000,20000,6
2025-08-10,Sunday,Keyboard,Accessories,Mumbai,TechSource Pvt Ltd,False,34,259,1500,1000,3
2025-08-10,Sunday,Mouse,Accessories,Mumbai,Global Electronics,False,77,314,800,500,2
2025-08-10,Sunday,Monitor,Electronics,Mumbai,Rapid Logistics,False,31,524,12000,9000,5
2025-08-10,Sunday,Printer,Office,Delhi,Smart Distribution,False,12,42,18000,14500,8
2025-08-10,Sunday,Headphones,Accessories,Hyderabad,Prime Supply Co,False,77,45,3000,2200,4
2025-08-10,Sunday,Router,Networking,Hyderabad,Rapid Logistics,False,16,313,4500,3200,4
2025-08-10,Sunday,Webcam,Accessories,Chennai,Prime Supply Co,False,18,231,2500,1800,3
2025-08-11,Monday,Laptop,Electronics,Hyderabad,Rapid Logistics,False,20,326,65000,52000,7
2025-08-11,Monday,Smartphone,Electronics,Chennai,Rapid Logistics,False,57,245,35000,28000,5
2025-08-11,Monday,Tablet,Electronics,Chennai,Global Electronics,False,32,64,25000,20000,6
2025-08-11,Monday,Keyboard,Accessories,Delhi,TechSource Pvt Ltd,False,40,248,1500,1000,3
2025-08-11,Monday,Mouse,Accessories,Mumbai,Smart Distribution,True,83,251,800,500,2
2025-08-11,Monday,Monitor,Electronics,Chennai,TechSource Pvt Ltd,False,24,207,12000,9000,5
2025-08-11,Monday,Printer,Office,Mumbai,Global Electronics,False,8,218,18000,14500,8
2025-08-11,Monday,Headphones,Accessories,Chennai,Rapid Logistics,False,49,213,3000,2200,4
2025-08-11,Monday,Router,Networking,Chennai,Prime Supply Co,False,15,314,4500,3200,4
2025-08-11,Monday,Webcam,Accessories,Delhi,Global Electronics,False,7,264,2500,1800,3
2025-08-12,Tuesday,Laptop,Electronics,Delhi,Smart Distribution,True,23,263,65000,52000,7
2025-08-12,Tuesday,Smartphone,Electronics,Bengaluru,Rapid Logistics,False,57,339,35000,28000,5
2025-08-12,Tuesday,Tablet,Electronics,Chennai,TechSource Pvt Ltd,False,27,234,25000,20000,6
2025-08-12,Tuesday,Keyboard,Accessories,Chennai,Smart Distribution,False,44,231,1500,1000,3
2025-08-12,Tuesday,Mouse,Accessories,Delhi,Prime Supply Co,False,41,347,800,500,2
2025-08-12,Tuesday,Monitor,Electronics,Hyderabad,Global Electronics,False,25,206,12000,9000,5
2025-08-12,Tuesday,Printer,Office,Bengaluru,Global Electronics,False,13,279,18000,14500,8
2025-08-12,Tuesday,Headphones,Accessories,Delhi,TechSource Pvt Ltd,False,62,169,3000,2200,4
2025-08-12,Tuesday,Router,Networking,Hyderabad,TechSource Pvt Ltd,False,44,303,4500,3200,4
2025-08-12,Tuesday,Webcam,Accessories,Chennai,TechSource Pvt Ltd,False,39,119,2500,1800,3
2025-08-13,Wednesday,Laptop,Electronics,Bengaluru,Rapid Logistics,True,21,216,65000,52000,7
2025-08-13,Wednesday,Smartphone,Electronics,Delhi,Smart Distribution,False,64,659,35000,28000,5
2025-08-13,Wednesday,Tablet,Electronics,Bengaluru,Prime Supply Co,False,33,189,25000,20000,6
2025-08-13,Wednesday,Keyboard,Accessories,Bengaluru,Rapid Logistics,True,67,166,1500,1000,3
2025-08-13,Wednesday,Mouse,Accessories,Hyderabad,TechSource Pvt Ltd,False,86,343,800,500,2
2025-08-13,Wednesday,Monitor,Electronics,Bengaluru,TechSource Pvt Ltd,False,20,335,12000,9000,5
2025-08-13,Wednesday,Printer,Office,Chennai,Prime Supply Co,False,9,884,18000,14500,8
2025-08-13,Wednesday,Headphones,Accessories,Chennai,Global Electronics,False,51,245,3000,2200,4
2025-08-13,Wednesday,Router,Networking,Hyderabad,Global Electronics,False,40,228,4500,3200,4
2025-08-13,Wednesday,Webcam,Accessories,Bengaluru,Global Electronics,False,16,157,2500,1800,3
2025-08-14,Thursday,Laptop,Electronics,Hyderabad,Prime Supply Co,False,18,287,65000,52000,7
2025-08-14,Thursday,Smartphone,Electronics,Hyderabad,TechSource Pvt Ltd,True,80,341,35000,28000,5
2025-08-14,Thursday,Tablet,Electronics,Delhi,Prime Supply Co,False,14,179,25000,20000,6
2025-08-14,Thursday,Keyboard,Accessories,Hyderabad,Prime Supply Co,False,59,264,1500,1000,3
2025-08-14,Thursday,Mouse,Accessories,Bengaluru,TechSource Pvt Ltd,False,54,320,800,500,2
2025-08-14,Thursday,Monitor,Electronics,Mumbai,TechSource Pvt Ltd,False,12,203,12000,9000,5
2025-08-14,Thursday,Printer,Office,Bengaluru,Global Electronics,False,9,314,18000,14500,8
2025-08-14,Thursday,Headphones,Accessories,Hyderabad,Smart Distribution,False,45,316,3000,2200,4
2025-08-14,Thursday,Router,Networking,Hyderabad,Smart Distribution,True,24,179,4500,3200,4
2025-08-14,Thursday,Webcam,Accessories,Bengaluru,Rapid Logistics,True,31,269,2500,1800,3
2025-08-15,Friday,Laptop,Electronics,Chennai,Global Electronics,True,19,283,65000,52000,7
2025-08-15,Friday,Smartphone,Electronics,Hyderabad,TechSource Pvt Ltd,False,24,596,35000,28000,5
2025-08-15,Friday,Tablet,Electronics,Hyderabad,Global Electronics,False,21,563,25000,20000,6
2025-08-15,Friday,Keyboard,Accessories,Chennai,Prime Supply Co,True,50,621,1500,1000,3
2025-08-15,Friday,Mouse,Accessories,Delhi,Smart Distribution,False,70,315,800,500,2
2025-08-15,Friday,Monitor,Electronics,Chennai,Smart Distribution,True,21,66,12000,9000,5
2025-08-15,Friday,Printer,Office,Mumbai,Smart Distribution,True,1,90,18000,14500,8
2025-08-15,Friday,Headphones,Accessories,Delhi,Prime Supply Co,False,59,251,3000,2200,4
2025-08-15,Friday,Router,Networking,Mumbai,Smart Distribution,True,42,159,4500,3200,4
2025-08-15,Friday,Webcam,Accessories,Delhi,Rapid Logistics,True,37,797,2500,1800,3
2025-08-16,Saturday,Laptop,Electronics,Bengaluru,Smart Distribution,False,26,311,65000,52000,7
2025-08-16,Saturday,Smartphone,Electronics,Hyderabad,Rapid Logistics,False,71,710,35000,28000,5
2025-08-16,Saturday,Tablet,Electronics,Chennai,Prime Supply Co,False,14,208,25000,20000,6
2025-08-16,Saturday,Keyboard,Accessories,Chennai,Rapid Logistics,False,41,39,1500,1000,3
2025-08-16,Saturday,Mouse,Accessories,Delhi,Smart Distribution,False,46,172,800,500,2
2025-08-16,Saturday,Monitor,Electronics,Mumbai,Global Electronics,False,23,339,12000,9000,5
2025-08-16,Saturday,Printer,Office,Mumbai,Global Electronics,False,5,246,18000,14500,8
2025-08-16,Saturday,Headphones,Accessories,Bengaluru,Global Electronics,False,91,52,3000,2200,4
2025-08-16,Saturday,Router,Networking,Hyderabad,TechSource Pvt Ltd,False,42,506,4500,3200,4
2025-08-16,Saturday,Webcam,Accessories,Bengaluru,Smart Distribution,True,53,199,2500,1800,3
2025-08-17,Sunday,Laptop,Electronics,Mumbai,TechSource Pvt Ltd,True,24,331,65000,52000,7
2025-08-17,Sunday,Smartphone,Electronics,Chennai,TechSource Pvt Ltd,False,72,326,35000,28000,5
2025-08-17,Sunday,Tablet,Electronics,Delhi,Prime Supply Co,False,45,38,25000,20000,6
2025-08-17,Sunday,Keyboard,Accessories,Hyderabad,Global Electronics,False,22,282,1500,1000,3
2025-08-17,Sunday,Mouse,Accessories,Bengaluru,Global Electronics,False,65,112,800,500,2
2025-08-17,Sunday,Monitor,Electronics,Delhi,Smart Distribution,False,14,350,12000,9000,5
2025-08-17,Sunday,Printer,Office,Delhi,Rapid Logistics,False,2,276,18000,14500,8
2025-08-17,Sunday,Headphones,Accessories,Hyderabad,Global Electronics,False,49,339,3000,2200,4
2025-08-17,Sunday,Router,Networking,Delhi,Prime Supply Co,True,34,320,4500,3200,4
2025-08-17,Sunday,Webcam,Accessories,Delhi,TechSource Pvt Ltd,False,37,196,2500,1800,3
2025-08-18,Monday,Laptop,Electronics,Bengaluru,Global Electronics,False,23,278,65000,52000,7
2025-08-18,Monday,Smartphone,Electronics,Chennai,Global Electronics,True,80,213,35000,28000,5
2025-08-18,Monday,Tablet,Electronics,Mumbai,Global Electronics,True,35,891,25000,20000,6
2025-08-18,Monday,Keyboard,Accessories,Hyderabad,Global Electronics,False,43,320,1500,1000,3
2025-08-18,Monday,Mouse,Accessories,Mumbai,TechSource Pvt Ltd,False,93,337,800,500,2
2025-08-18,Monday,Monitor,Electronics,Mumbai,Global Electronics,False,23,151,12000,9000,5
2025-08-18,Monday,Printer,Office,Delhi,Prime Supply Co,False,10,29,18000,14500,8
2025-08-18,Monday,Headphones,Accessories,Bengaluru,TechSource Pvt Ltd,False,52,95,3000,2200,4
2025-08-18,Monday,Router,Networking,Delhi,Rapid Logistics,False,32,299,4500,3200,4
